date,time,language,links
20081025,70000,nl,1
20081110,140000,ko,1
20081220,210000,hu,1
20081015,60000,commons.m,1
20081014,100000,pl,5
20081224,230000,pt,1
20081227,220000,es,4
20081030,150000,ko,1
20081103,130000,lt,1
20081225,200000,nl,2
20081006,230000,en,712
20081015,130000,nl,5
20081123,100000,ja,2
20081013,150000,id,3
20081110,70000,nl,2
20081030,130000,da,1
20081029,90000,fr,7
20081018,30001,fr,2
20081013,90000,en.n,2
20081024,150000,de,72
20081015,210000,no,1
20081015,180000,es,13
20081213,70000,de,15
20081014,100000,de.n,4
20081119,120000,sv,1
20081016,100001,nl,5
20081109,30000,en.n,1
20081231,100000,el,3
20081222,150000,pt,1
20081118,90000,it,9
20081215,30000,de,1
20081026,30000,de,3
20081006,60000,fi,2
20081028,180001,it,26
20081011,130001,ja,2
20081017,220000,es.n,4
20081014,180001,pt,3
20081125,90000,fr,4
20081005,150000,hu,1
20081216,190000,en,181
20081026,220000,en.n,2
20081004,60000,en.n,1
20081229,150000,it,8
20081007,110000,no,1
20081013,190001,ru,6
20081006,220001,nl,6
20081005,200000,commons.m,3
20081012,30000,vi,5
20081009,160000,fi,5
20081117,200000,tr,1
20081202,20001,es,1
20081015,1,es.n,1
20081211,50001,no,1
20081225,210000,fr,7
20081026,190000,sv,1
20081116,140000,en.n,2
20081113,220000,nl,2
20081229,50000,en,97
20081228,220000,de,25
20081128,160000,commons.m,12
20081017,170000,it,32
20081124,210000,en.n,2
20081230,160000,ru,10
20081015,20000,en.n,2
20081222,50000,fr,5
20081010,230000,it,40
20081016,70000,commons.m,5
20081007,40001,commons.m,2
20081004,110000,ja,3
20081011,160000,sv,3
20081109,40000,fr.n,1
20081005,210000,ru,4
20081203,70000,it,2
20081206,110000,nl,2
20081010,100000,sv,4
20081027,140000,lt,1
20081105,140000,da,1
20081121,30000,en.n,2
20081203,220000,hu,1
20081105,100000,en,129
20081101,90000,commons.m,4
20081116,70000,en,75
20081024,150000,hu,1
20081004,220001,sv,1
20081115,40000,fr,2
20081115,0,fr,5
20081225,230000,en,53
20081115,60000,es,1
20081201,220000,lt,1
20081004,190000,ru,4
20081017,120000,de,59
20081219,210000,commons.m,2
20081004,90000,it,19
20081231,120000,pl,3
20081110,170001,sv,1
20081121,210000,it,11
20081228,130000,it,3
20081204,130000,ru,1
20081013,60000,id,10
20081006,70000,pl,2
20081120,90000,ru,4
20081222,100000,lt,1
20081028,210000,es,17
20081101,90000,nl,2
20081102,220000,commons.m,2
20081004,40001,fr.n,1
20081229,90000,fr,6
20081117,110001,lt,1
20081003,30000,vi,4
20081103,120001,de,44
20081030,180001,ja,2
20081008,70000,ja,4
20081227,80001,es,2
20081222,140000,de,56
20081223,140000,tr,3
20081025,160000,ru,6
20081102,30000,es,4
20081113,10000,ro,1
20081121,150000,tr,1
20081120,150000,hu,2
20081011,90000,it,19
20081027,50000,nl,1
20081012,120000,tr,5
20081207,120000,ru,3
20081009,230000,tr,1
20081017,80000,fr.n,2
20081111,200000,en,203
20081205,80001,es,3
20081218,150000,fr.n,1
20081030,130000,zh,1
20081001,40000,pt,2
20081111,200000,ro,1
20081121,1,de,12
20081207,220001,en.n,3
20081223,20000,tr,1
20081129,30000,en,109
20081025,20000,pt,1
20081207,110000,es,1
20081018,160000,sv,3
20081226,160000,tr,5
20081204,70000,pl,2
20081211,20000,de,3
20081007,140000,pl,6
20081229,220000,de,50
20081029,90000,en,157
20081026,190000,it,15
20081002,130000,ro,1
20081013,210000,sv,1
20081116,90000,nl,2
20081015,180000,fr,39
20081223,180000,it,1
20081008,170000,sv,3
20081010,210000,en,468
20081227,70000,zh,5
20081227,120000,fi,1
20081128,30000,vi,2
20081208,220001,it,3
20081205,80001,fr,5
20081029,150000,ja,4
20081108,100000,en,97
20081007,50000,commons.m,1
20081220,140000,ru,7
20081221,210000,pl,1
20081217,160000,tr,3
20081009,190000,ro,1
20081122,20000,nl,2
20081106,60000,es,1
20081104,110000,fr,29
20081104,70000,id,2
20081010,0,fr.n,1
20081017,120000,commons.m,1
20081107,10000,commons.m,1
20081219,110000,ru,4
20081016,110000,es,5
20081011,190001,de,73
20081004,150000,commons.m,7
20081108,90000,da,1
20081027,60001,es,4
20081229,110000,lt,1
20081008,180000,fr,64
20081210,140000,ru,5
20081023,140000,it.n,2
20081217,40000,fr,2
20081231,0,es,2
20081015,180000,de,56
20081208,30000,de,3
20081008,140000,pl,14
20081017,160001,fr,30
20081121,20000,ja,2
20081001,110001,tr,2
20081007,40001,es.n,9
20081023,30000,pt,3
20081113,20000,fr,3
20081017,160001,pt,1
20081004,130000,vi,1
20081110,200000,commons.m,3
20081101,20000,fr,5
20081004,20000,en,223
20081011,210000,commons.m,3
20081003,160001,es,13
20081216,50000,ja,1
20081013,140000,it,50
20081129,40000,en.n,1
20081218,130001,sv,1
20081002,20000,en,359
20081231,210001,nl,1
20081129,120000,nl,1
20081020,80000,en.n,4
20081203,0,lt,2
20081119,150000,it,6
20081025,200000,el,1
20081026,210000,pl,4
20081114,70000,ja,1
20081115,20000,fr,3
20081017,30000,es.n,1
20081115,150000,ja,2
20081101,170001,sv,1
20081113,160000,fr.n,1
20081209,230001,commons.m,2
20081001,80000,ru,6
20081116,90000,no,1
20081125,210000,pt,5
20081203,160000,de,47
20081217,70000,da,1
20081107,70000,ru,3
20081022,220000,id,1
20081001,30000,fi,2
20081106,80000,en,130
20081111,10000,es,9
20081009,130000,sv,1
20081108,60001,de,1
20081216,20000,ja,6
20081028,190000,ru,1
20081017,160001,de.n,1
20081007,20000,ja,3
20081016,200000,es.n,1
20081005,70000,id,3
20081116,220000,ru,3
20081110,40000,fr,1
20081026,110000,ru,2
20081030,180001,it,13
20081202,30000,id,2
20081004,0,es.n,1
20081217,120001,da,4
20081102,90000,it,3
20081008,170000,tr,1
20081125,140000,pt,1
20081104,170000,fr,31
20081103,160000,tr,2
20081219,30000,pl,2
20081031,220000,pl,1
20081028,60001,ru,2
20081111,80000,es,6
20081119,220000,de,32
20081104,150000,pl,1
20081119,140000,de,39
20081013,120000,pl,2
20081026,170000,nl,1
20081122,90000,id,12
20081015,80000,en.n,5
20081023,20000,tr,1
20081224,190001,tr,1
20081206,210001,en.n,2
20081102,100000,it,5
20081230,120000,fi,1
20081003,150000,fi,1
20081218,90000,it,6
20081223,190001,tr,1
20081221,140000,nl,5
20081223,220000,pl,3
20081107,70000,ar,1
20081023,140000,id,2
20081002,90000,en,255
20081203,110000,commons.m,4
20081205,130000,de,34
20081102,200000,fi,1
20081207,110000,ru,5
20081113,190000,fr,12
20081020,220000,pl,1
20081005,80000,id,16
20081225,30000,en.n,2
20081009,40000,es.n,4
20081222,20000,en.n,2
20081222,90000,sv,2
20081220,130001,hu,1
20081015,180000,es.n,1
20081204,80001,de.n,1
20081001,180000,sv,8
20081130,10000,fr,1
20081114,10000,tr,1
20081122,230000,id,1
20081119,160000,pt,3
20081102,190000,en,137
20081112,120001,commons.m,1
20081219,70001,de.n,1
20081004,200000,de.n,1
20081127,50000,en,91
20081120,90000,nl,5
20081228,110000,commons.m,5
20081224,90000,en,75
20081111,10000,es.n,1
20081118,150000,pt,1
20081025,200000,de,33
20081018,210000,de,40
20081120,40000,it,4
20081105,50001,id,5
20081114,220000,pl,3
20081016,10000,sv,1
20081030,190000,fi,1
20081024,40000,fr.n,1
20081004,70000,it,7
20081109,210000,es,9
20081016,20000,it,2
20081011,40000,pt.n,1
20081110,0,en,119
20081024,160000,en.n,3
20081014,220000,ja,1
20081215,150000,en,186
20081214,210000,ro,2
20081220,60000,de,2
20081107,60000,es,5
20081111,170000,nl,3
20081219,110000,en.d,2
20081102,40000,de.n,1
20081030,50000,fr,1
20081106,1,fr,12
20081009,170000,en.n,3
20081124,10000,en,128
20081018,170000,de,53
20081017,50000,id,10
20081030,130000,id,4
20081129,110000,pl,1
20081111,100000,en.n,1
20081117,30000,en.n,3
20081031,190000,nl,4
20081014,140000,ru,3
20081126,170000,pl,3
20081202,210000,pt,3
20081011,190001,commons,2
20081015,100000,fr,40
20081113,20000,ja,1
20081223,140000,id,1
20081201,210000,ru,4
20081007,190000,en.n,3
20081206,170000,sv,1
20081009,130000,ro,3
20081028,110000,it,8
20081221,10001,de.n,2
20081122,90000,commons.m,2
20081028,40000,de,1
20081224,130001,tr,1
20081003,90000,en,248
20081227,70000,fr.n,1
20081111,0,pl,1
20081203,90000,ja,1
20081117,90000,fi,2
20081007,140000,nl,6
20081023,220000,pl,3
20081122,110000,hu,3
20081204,50000,es.n,1
20081027,180001,pt,2
20081001,80000,de.n,1
20081130,70001,vi,5
20081016,140000,fi,1
20081012,220000,cs,1
20081010,90000,fr,36
20081231,60000,commons.m,2
20081007,70000,sv,7
20081003,160001,en.n,4
20081222,10001,fr,9
20081026,130000,it,5
20081212,210000,de,19
20081016,60000,pt,1
20081016,100001,ko,1
20081206,210001,fi,1
20081223,100000,nl,2
20081211,160000,nl,4
20081124,60001,pt,1
20081222,70001,en,101
20081224,140000,nl,5
20081207,160001,nl,3
20081024,140000,pt,1
20081019,100000,id,1
20081110,180000,de.n,2
20081220,170000,vi,2
20081103,230000,fr,68
20081113,200000,ru,1
20081120,140000,ja,1
20081110,210000,en,200
20081125,20000,en,176
20081216,130000,de,47
20081101,1,ru,1
20081001,150000,id,1
20081231,210001,en,114
20081209,220000,it,5
20081019,30000,pl,1
20081208,180000,tr,3
20081117,190000,commons.m,2
20081212,140000,de.n,2
20081216,190000,es,8
20081120,150000,cs,1
20081213,180001,ru,3
20081023,60001,www,1
20081016,110000,en,245
20081008,90001,ru,9
20081014,140000,www,1
20081005,160001,de.n,1
20081111,180001,fr,25
20081015,1,nl,3
20081124,20000,en.n,2
20081208,80000,hu,1
20081007,140000,no,2
20081101,90000,vi,1
20081206,100000,en,67
20081221,130001,it,2
20081005,190000,vi,1
20081129,140000,it,2
20081025,110000,pl,1
20081210,70000,pl,1
20081019,190000,pl,1
20081126,150000,pt,2
20081126,140000,it,12
20081219,210000,fr.n,1
20081025,100000,en,99
20081214,160000,es.n,1
20081019,140001,pt,1
20081107,170000,es,5
20081029,220000,es,3
20081209,130000,it,5
20081223,230000,nl,5
20081114,30000,id,1
20081014,160000,fr.n,1
20081206,150001,fr,8
20081114,200000,hu,7
20081205,180000,es,3
20081021,120001,de.n,1
20081009,180000,tr,2
20081125,200000,en.n,1
20081122,30000,de,1
20081118,30000,es,7
20081214,160000,es,7
20081223,100000,en.n,1
20081025,200000,pt.n,2
20081207,100000,no,1
20081008,50000,ja,1
20081121,100000,no,1
20081004,220001,de,46
20081201,60000,fr,6
20081004,110000,nl,4
20081106,80000,id,1
20081018,80000,fr.n,2
20081102,200000,pt,5
20081202,130001,commons.m,9
20081124,160000,pt,1
20081211,170001,sv,1
20081130,140000,ru,7
20081218,50000,en,108
20081223,10001,tr,1
20081023,120001,pl,4
20081225,220000,de.n,1
20081107,0,es,2
20081026,60001,de,2
20081119,20000,it,3
20081115,150000,ru,3
20081007,80000,en.n,3
20081019,170000,pl,1
20081015,20000,zh,1
20081221,50000,it,1
20081104,160000,nl,2
20081202,90000,id,3
20081203,120000,pt,1
20081203,50000,ja,1
20081101,120001,tr,1
20081223,160000,commons.m,4
20081119,140000,no,2
20081020,150000,it,31
20081029,80000,en.n,2
20081108,170000,ru,1
20081223,160000,de,29
20081105,170001,en.n,3
20081028,110000,ja,2
20081018,220000,fr,20
20081217,1,fr,6
20081031,150000,pl,4
20081008,70000,it,19
20081024,20000,zh,1
20081021,60001,ja,4
20081118,110000,ja,1
20081017,70000,ro,1
20081218,90000,fr,29
20081214,110000,en,110
20081022,150000,pt,1
20081125,110000,fr.n,1
20081124,1,ru,2
20081007,90000,en.n,7
20081103,110000,pl,3
20081206,160000,es.n,1
20081120,160000,cs,1
20081016,230000,ru,3
20081125,210000,en,178
20081207,110000,it,6
20081019,140001,vi,1
20081101,190000,sv,1
20081130,40000,ja,2
20081211,40000,ja,1
20081004,140000,de.n,1
20081007,110000,fr.n,1
20081118,120001,de,42
20081110,30000,fi,2
20081203,130001,vi,1
20081017,120000,es.n,3
20081002,20000,id,1
20081127,180001,hu,4
20081101,50001,no,1
20081203,60000,pt,1
20081217,120001,fr,14
20081011,110000,commons.m,1
20081116,220000,pl,2
20081109,120000,it,3
20081007,140000,fr.n,1
20081219,100000,pl,7
20081220,40000,en,77
20081107,70000,en,90
20081118,140000,pt,1
20081031,170000,es,4
20081007,90000,de,118
20081227,110000,tr,2
20081025,140000,fr,24
20081019,130000,fr,36
20081129,30000,fr,3
20081217,190000,hu,1
20081209,160000,de,56
20081210,230001,de,28
20081015,70000,en,261
20081113,180001,commons.m,1
20081018,130000,commons.m,1
20081119,220000,fr,11
20081006,220001,hu,1
20081216,220000,tr,1
20081001,110001,commons.m,1
20081020,170000,de,57
20081119,120000,fi,2
20081120,180001,ru,7
20081212,10000,en,102
20081018,70000,de,12
20081103,80000,en.n,2
20081208,0,ru,2
20081009,150000,commons.m,3
20081105,1,it,9
20081107,230000,fr,8
20081117,120000,ar,1
20081023,210000,es,6
20081011,110000,es,2
20081007,80000,commons.m,2
20081027,130000,pl,1
20081203,10000,es,3
20081102,110000,de.n,1
20081118,100000,de,54
20081005,80000,es,4
20081211,80000,ro,1
20081115,200000,pt,1
20081216,80000,fr,7
20081221,0,hu,2
20081025,210000,zh,2
20081017,60000,de.n,1
20081229,200001,it,6
20081109,130000,es,3
20081005,190000,ro,2
20081002,30000,commons.m,1
20081118,120001,en.n,7
20081225,200000,de,31
20081010,110000,nl,2
20081125,90000,it,8
20081224,120000,tr,1
20081109,140000,id,1
20081231,150001,commons.m,2
20081223,20000,es,5
20081124,180001,pl,1
20081109,100000,cs,1
20081008,230000,sv,1
20081215,10000,es,1
20081122,190000,ru,2
20081118,80000,fr.n,1
20081014,180001,de,67
20081031,160000,pl,2
20081101,10000,nl,1
20081219,140000,pt,1
20081107,230000,tr,1
20081029,100000,en,176
20081018,120000,ru,2
20081111,100000,hu,2
20081125,190000,pt,2
20081019,140001,nl,3
20081209,110001,nl,2
20081007,210001,tr,2
20081007,130000,sv,2
20081112,190000,tr,2
20081001,50001,fr,10
20081016,10000,commons.m,3
20081224,110000,ja,1
20081007,100001,fi,1
20081130,130001,pt,1
20081107,160000,ru,6
20081101,140000,ru,4
20081210,110001,fi,1
20081004,100001,fi,1
20081029,60001,id,2
20081006,30000,commons.m,1
20081010,190001,ru,6
20081026,110000,zh,1
20081123,110000,es,1
20081024,200000,it,10
20081111,150000,it,8
20081027,100000,commons,1
20081008,120000,ro,1
20081018,190000,ru,6
20081210,80000,es,3
20081112,80000,cs,2
20081109,230001,es,6
20081004,30000,ja,1
20081027,40000,ru,3
20081112,160000,pt,1
20081024,70000,id,4
20081018,90001,it,13
20081231,90001,sv,7
20081220,20000,es,5
20081221,160000,ja,1
20081108,80000,fr,1
20081014,210000,fr,35
20081001,190000,ru,4
20081121,220000,de,13
20081009,230000,sv,2
20081002,150000,en.n,2
20081008,160000,es,9
20081007,120000,de.n,2
20081119,120000,da,1
20081021,30000,de,2
20081220,110000,fi,2
20081228,210000,es,2
20081118,70000,en,138
20081112,60001,commons.m,1
20081121,180000,en,189
20081011,140000,vi,2
20081119,200000,en,188
20081024,20000,en.n,1
20081030,110000,vi,1
20081119,170001,commons.m,1
20081029,20000,fr,7
20081019,190000,nl,4
20081118,80000,ru,6
20081016,200000,sv,2
20081001,140000,it,43
20081115,160000,fi,1
20081224,100000,tr,1
20081117,160000,commons.m,2
20081125,40000,de,1
20081004,40001,en,240
20081009,100000,ja,1
20081005,10000,en,155
20081124,80000,it,4
20081012,180000,de,83
20081120,20000,it,1
20081031,130000,nl,2
20081101,110000,en,82
20081003,40000,de,2
20081015,210000,pl,1
20081123,60001,hu,1
20081014,150000,vi,1
20081002,90000,ro,1
20081218,40000,id,1
20081013,0,pt,1
20081102,190000,ro,1
20081125,120001,ru,14
20081015,80000,fr.n,2
20081229,60000,zh,2
20081106,170001,nl,1
20081012,80000,de,21
20081006,210000,fr,49
20081214,220000,nl,3
20081209,120000,es,2
20081020,190001,pt,1
20081229,220000,fr,9
20081226,40000,ja,3
20081212,40000,es.n,2
20081215,160000,id,1
20081104,10000,vi,1
20081116,60000,ja,2
20081215,140000,nl,5
20081124,70000,en,193
20081220,30000,nl,1
20081112,140000,en.n,3
20081017,120000,tr,2
20081214,190000,da,1
20081211,170001,es,8
20081020,110000,de,61
20081101,100000,en,89
20081202,90000,fr,14
20081230,220000,en,132
20081111,190000,de,34
20081104,50000,ja,2
20081017,170000,de,72
20081220,180000,es,1
20081007,100001,sv,3
20081219,180000,fr,3
20081222,50000,de,10
20081008,40000,id,16
20081213,170000,fi,1
20081121,80000,nl,2
20081024,130000,cs,1
20081127,1,ru,2
20081127,30000,fr,5
20081030,190000,ru,10
20081009,190000,es.n,1
20081202,0,de,9
20081009,140001,es,10
20081003,160001,nl,2
20081123,180001,en.n,1
20081001,220000,it,23
20081212,130000,en.n,2
20081202,80001,commons.m,3
20081006,10000,it,6
20081118,60000,de,4
20081015,180000,en.n,1
20081011,110000,tr,4
20081126,30000,en,166
20081020,110000,de.n,1
20081230,120000,fr,8
20081219,10001,en,112
20081003,100000,nl,6
20081015,130000,cs,2
20081026,200000,it,10
20081102,90000,lt,1
20081127,190000,no,2
20081211,80000,it,2
20081031,190000,en,182
20081007,220000,de.n,1
20081015,40000,zh,1
20081102,60001,de,2
20081119,20000,es,2
20081118,80000,id,1
20081110,140000,fr.n,2
20081211,120000,it,7
20081227,60000,es.n,3
20081202,150000,en.n,1
20081004,230000,pl,2
20081204,30000,fi,1
20081010,220000,fi,1
20081015,100000,id,10
20081005,200000,ru,3
20081208,70000,en,130
20081220,220000,commons.m,5
20081220,160000,tr,9
20081018,60000,en.n,2
20081001,150000,it.n,3
20081216,100000,el,1
20081006,50000,da,2
20081128,120000,en.n,1
20081118,0,www,1
20081012,210000,pl,7
20081204,10000,es,2
20081122,90000,de,14
20081012,100000,en,274
20081004,220001,tr,2
20081204,130000,pl,1
20081027,230000,nl,2
20081121,180000,fr,13
20081104,70000,en.n,3
20081109,10000,en,87
20081026,120001,es,1
20081220,120000,ja,1
20081122,200000,tr,2
20081006,80000,sv,3
20081004,110000,tr,2
20081030,110000,en.n,1
20081114,130000,commons.m,2
20081028,200000,pl,3
20081121,130000,ru,6
20081006,130000,en,419
20081214,170000,de,21
20081205,120000,ru,4
20081204,180000,commons.m,3
20081009,230000,ru,2
20081124,130000,id,2
20081014,180001,commons.m,3
20081119,170001,tr,1
20081012,50000,el,1
20081113,40000,id,2
20081005,150000,ro,1
20081026,1,en.n,2
20081007,210001,id,1
20081231,120000,lt,1
20081108,140000,fr,11
20081120,230000,it,6
20081116,140000,tr,4
20081217,170000,de,38
20081009,20001,ro,1
20081120,80000,commons.m,1
20081018,100000,pt,1
20081230,160000,es,4
20081002,0,da,2
20081002,200000,de.n,1
20081216,140000,commons.m,6
20081127,230000,en.n,1
20081231,40000,ja,1
20081031,60001,pl,1
20081110,210000,pt,5
20081025,190000,pl,7
20081228,160000,fr,10
20081113,210000,fr,11
20081218,100000,id,1
20081012,200000,de.n,1
20081110,40000,ru,1
20081110,20000,pt,1
20081209,110001,en.n,3
20081126,30000,da,1
20081126,140000,pt,1
20081008,150001,de.n,1
20081130,130001,da,1
20081027,20000,commons.m,3
20081207,90001,it,2
20081018,150001,ru,6
20081111,210000,ru,5
20081216,110000,de,32
20081009,110000,commons.m,1
20081015,30000,fr,4
20081017,70000,fr,10
20081016,140000,id,4
20081005,180000,fr.n,1
20081109,140000,it,5
20081031,110000,en.n,3
20081005,100001,en.n,2
20081229,150000,de,21
20081110,230001,it.n,1
20081003,80000,ru,12
20081222,60000,de.n,1
20081201,100000,vi,1
20081202,130001,en,116
20081012,70001,commons.m,1
20081202,110000,es,1
20081005,180000,it,18
20081203,180000,pl,2
20081007,10000,en,775
20081225,190001,tr,1
20081230,10000,fr,3
20081207,80000,de,4
20081207,180000,de,36
20081103,150000,de,46
20081119,230000,en,146
20081027,210000,de,61
20081204,140001,ru,3
20081012,210000,pt.n,2
20081231,120000,nl,2
20081012,60000,da,1
20081202,90000,ru,5
20081123,180001,fr,14
20081027,200000,en,231
20081020,0,en.n,4
20081008,120000,pl,3
20081010,90000,vi,1
20081119,30000,es,2
20081014,1,pt,5
20081121,40000,id,2
20081212,150000,de,59
20081108,130000,en.n,1
20081010,50000,commons.m,1
20081117,210000,es.n,3
20081006,180000,ro,1
20081130,70001,en,90
20081127,160000,es,2
20081206,90001,de.n,2
20081004,150000,en,216
20081222,140000,en.n,1
20081203,110000,de.n,1
20081225,70001,ru,2
20081104,80000,it.n,1
20081122,60001,fr,2
20081014,70000,nl,5
20081107,170000,pl,1
20081125,160000,pt,1
20081014,120001,ru,2
20081201,150000,no,1
20081017,150000,tr,2
20081001,100000,vi,1
20081211,90000,pl,1
20081105,110001,de,51
20081019,100000,www,1
20081013,160000,commons.m,5
20081117,0,es,11
20081012,110000,vi,1
20081025,230000,es,5
20081214,150000,fr,11
20081019,130000,sv,4
20081114,200000,it,4
20081214,90000,hu,2
20081203,60000,ro,1
20081213,100000,en,62
20081004,130000,ja,1
20081203,200001,es,2
20081012,80000,tr,1
20081207,130000,no,2
20081109,160000,hu,2
20081119,30000,en,118
20081031,30000,pl,1
20081124,10000,commons.m,3
20081116,150000,ja,3
20081129,140000,es,2
20081201,170000,it,3
20081110,200000,ja,1
20081213,10000,fr,2
20081126,130000,en.n,3
20081101,190000,id,2
20081220,100000,it,9
20081030,10000,pt,2
20081110,110001,pt,2
20081221,150000,sv,1
20081130,160000,de,28
20081113,90000,es,5
20081002,220000,en.n,6
20081105,10000,da,1
20081007,0,fr,23
20081012,140000,fr.n,5
20081215,150000,hu,1
20081031,230000,it,12
20081026,120001,it,8
20081208,220001,nl,3
20081130,30000,ja,3
20081205,220000,tr,3
20081025,210000,es.n,1
20081103,150000,en,218
20081203,190000,nl,4
20081013,80000,fi,1
20081026,160000,sv,1
20081016,170000,de,81
20081104,190000,de,27
20081111,150000,en,193
20081207,100000,fi,1
20081219,230000,ja,2
20081231,220000,de,3
20081205,0,ru,2
20081004,60000,vi,3
20081116,10000,de,7
20081030,80000,vi,1
20081006,110000,pt,4
20081002,230001,nl,1
20081116,0,es,4
20081010,160000,it,70
20081230,120000,hu,1
20081014,10000,pt,1
20081103,130000,de,60
20081120,70000,de,12
20081011,230000,fr.n,1
20081129,50000,id,3
20081005,210000,fr,71
20081231,170000,pt,1
20081208,90000,de.n,3
20081029,90000,en.n,4
20081223,150000,fr,16
20081110,170001,fi,1
20081204,170000,es.n,1
20081217,150000,ja,2
20081024,140000,it,22
20081230,100000,de,35
20081229,80001,de,12
20081009,100000,es,2
20081024,90000,de,94
20081119,60001,fi,1
20081017,70000,hu,2
20081119,90000,ru,6
20081122,180001,pt,2
20081207,170000,pl,2
20081113,150000,es,8
20081031,140000,de,38
20081129,190001,it,6
20081124,200000,ru,7
20081107,70000,de,11
20081007,140000,fr,39
20081106,160000,it,15
20081118,80000,en,175
20081231,80000,es,1
20081121,160000,pl,1
20081103,80000,ru,1
20081026,80000,commons.m,2
20081104,190000,nl,6
20081015,70000,de,39
20081208,50000,de,2
20081126,20000,de.n,1
20081016,0,it,3
20081012,0,fi,1
20081129,130001,tr,4
20081206,130000,es,1
20081227,230000,de,16
20081018,130000,de,44
20081010,170000,zh,3
20081123,200000,pl,2
20081003,90000,ru,4
20081113,190000,es,10
20081121,50001,no,1
20081005,30000,de,1
20081024,180001,no,1
20081214,220000,de.n,1
20081029,130000,es,2
20081231,80000,nl,2
20081219,180000,en.n,1
20081214,40000,en,96
20081113,120001,sv,1
20081120,170000,commons.m,2
20081028,130000,no,2
20081209,100000,sv,1
20081213,150000,hu,3
20081226,120000,commons.m,1
20081226,90000,pl,1
20081028,10000,en.n,2
20081226,40000,commons.m,2
20081025,150000,de.n,4
20081106,120000,es,3
20081008,130000,de.n,4
20081123,210000,pt,2
20081212,190000,en,163
20081112,170000,nl,2
20081003,220001,ru,1
20081123,110000,sv,1
20081217,20000,en,98
20081109,220000,de,22
20081007,200000,pl,5
20081213,130000,es.n,1
20081007,190000,nl,5
20081129,50000,fr,2
20081103,140000,it,24
20081218,120000,nl,2
20081106,140000,nl,2
20081204,170000,ru,3
20081014,20000,commons.m,5
20081205,180000,de.n,2
20081014,130000,en.n,9
20081203,100000,commons.m,6
20081231,100000,en,115
20081001,170001,sv,4
20081017,170000,es.n,1
20081217,90000,tr,2
20081219,230000,hu,1
20081216,70000,tr,3
20081111,100000,es.d,1
20081231,20000,de,9
20081210,100000,fr,10
20081022,190000,fr.n,1
20081202,190000,ru,6
20081207,160001,en,127
20081226,180000,pl,1
20081012,60000,en,243
20081226,200001,de,23
20081104,80000,ja,2
20081017,50000,it,2
20081214,10000,it,1
20081117,190000,tr,1
20081029,10000,it,1
20081205,30000,es,1
20081023,220000,nl,2
20081111,130000,de.n,2
20081003,50001,de,5
20081128,80000,it,2
20081124,160000,en,310
20081204,70000,id,1
20081226,200001,it,7
20081109,190000,es,3
20081202,190000,da,3
20081201,180000,es,3
20081122,60001,tr,1
20081117,80000,it,4
20081231,70000,da,1
20081004,230000,fi,2
20081011,40000,en.s,1
20081104,30000,es.n,1
20081005,90000,www,1
20081103,170000,sv,2
20081117,130000,pt,5
20081016,80000,es.n,1
20081127,100000,pl,1
20081124,100000,fr,9
20081216,30000,ru,1
20081030,200000,id,1
20081117,150000,nl,7
20081213,210000,de,26
20081228,220000,tr,1
20081020,100000,it,20
20081111,160000,commons.m,2
20081027,110000,es,6
20081010,110000,hu,3
20081117,120000,es.n,1
20081207,100000,wuu,1
20081111,0,fr,8
20081027,120001,nl,6
20081010,130001,es,8
20081221,230000,sv,1
20081103,50000,pl,1
20081224,220000,ru,6
20081022,160000,sv,10
20081202,120000,de.n,1
20081207,200000,sv,4
20081007,150001,it,40
20081014,110000,sv,5
20081001,30000,ja.n,1
20081013,130001,vi,2
20081130,130001,vi,1
20081003,150000,ru,4
20081223,70001,sv,1
20081127,170000,es,8
20081104,100000,en,145
20081226,180000,es,5
20081209,0,de,10
20081114,140000,pt,2
20081206,50000,ja,1
20081008,50000,commons.m,1
20081217,150000,es,4
20081217,130000,ja,3
20081019,110000,es,3
20081213,50000,zh,2
20081223,170000,ru,3
20081125,150000,id,3
20081118,210000,pt.n,1
20081002,230001,fr,15
20081027,50000,en.n,1
20081205,150000,commons.m,3
20081015,10000,pl,1
20081204,10000,es.n,1
20081008,50000,lt,1
20081125,60001,zh,1
20081223,150000,pl,2
20081012,40000,fr.n,1
20081010,0,en.n,6
20081216,60001,nl,1
20081012,180000,es,9
20081017,60000,id,7
20081015,80000,de,78
20081126,100000,fr,12
20081221,160000,ru,4
20081204,90000,pl,1
20081019,90000,es.n,1
20081113,110000,id,1
20081020,20000,id,7
20081111,160000,ru,9
20081120,160000,de,40
20081111,160000,de,50
20081206,190000,ru,1
20081120,210000,sv,2
20081205,190000,vi,1
20081017,10000,en.n,4
20081102,1,pt,1
20081025,20000,fr,2
20081024,60001,id,1
20081123,230000,pl,1
20081026,110000,fi,2
20081014,220000,pl,1
20081130,90000,en,95
20081219,150000,fr.n,1
20081024,140000,tr,3
20081230,150000,ja,2
20081120,180001,es,6
20081005,230000,fr,27
20081102,230000,sv,2
20081101,160000,en,131
20081020,140000,fr,30
20081222,20000,tr,1
20081223,230000,en.n,2
20081005,50000,hu,1
20081108,170000,sv,3
20081025,30000,commons.m,1
20081116,210000,pt,1
20081023,50000,it,3
20081027,110000,tr,1
20081126,120001,commons.m,8
20081007,90000,ru,11
20081105,150000,de,67
20081226,20000,pt.n,1
20081113,190000,ru,7
20081210,50001,fr,1
20081216,80000,en,127
